Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Date,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al,Al_ICP,Al_NA,Al_NAD,Al_s
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39049,1997-08-13,1997,8,13,0.50,0.50,NA,NA,NA,NA,NA,NA,100.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39051,1998-02-18,1998,2,18,0.50,0.50,NA,NA,NA,NA,NA,NA,720.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39053,1998-08-10,1998,8,10,0.50,0.50,NA,NA,NA,NA,NA,NA,135.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39054,1998-10-19,1998,10,19,0.50,0.50,NA,NA,NA,NA,NA,NA,155.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39055,1999-02-15,1999,2,15,0.50,0.50,NA,NA,NA,NA,NA,NA,690.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39056,1999-04-12,1999,4,12,0.50,0.50,NA,NA,NA,NA,NA,NA,810.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39057,1999-08-12,1999,8,12,0.50,0.50,NA,NA,NA,NA,NA,NA,155.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,39058,1999-10-10,1999,10,10,0.50,0.50,NA,NA,NA,NA,NA,NA,165.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29167,2000-02-09,2000,2,9,0.50,0.50,NA,NA,NA,NA,NA,NA,300.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29168,2000-04-12,2000,4,12,0.50,0.50,NA,NA,NA,NA,NA,NA,400.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29169,2000-08-07,2000,8,7,0.50,0.50,NA,NA,NA,NA,NA,NA,190.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29170,2000-10-18,2000,10,18,0.50,0.50,NA,NA,NA,NA,NA,NA,335.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29171,2001-02-20,2001,2,20,0.50,0.50,NA,NA,NA,NA,NA,NA,920.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29172,2001-04-18,2001,4,18,0.50,0.50,NA,NA,NA,NA,NA,NA,1000.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29173,2001-08-15,2001,8,15,0.50,0.50,NA,NA,NA,NA,NA,NA,155.00
Rundbosjön,142,SE652177-159038,6521160,636846,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Södermanlands län,Nyköping,WA44530315,WA44530315,29174,2001-10-11,2001,10,11,0.50,0.50,NA,NA,NA,NA,NA,NA,325.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39129,1995-08-16,1995,8,16,2.00,2.00,NA,NA,NA,NA,NA,NA,150.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39131,1996-02-12,1996,2,12,1.50,1.50,NA,NA,NA,NA,NA,NA,175.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39133,1996-08-21,1996,8,21,0.50,0.50,NA,NA,NA,NA,NA,NA,100.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39135,1997-02-12,1997,2,12,0.50,0.50,NA,NA,NA,NA,NA,NA,210.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39137,1997-08-20,1997,8,20,0.50,0.50,NA,NA,NA,NA,NA,NA,85.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39139,1998-04-28,1998,4,28,2.00,2.00,NA,NA,NA,NA,NA,NA,265.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39141,1998-08-27,1998,8,27,0.50,0.50,NA,NA,NA,NA,NA,NA,255.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39142,1998-10-28,1998,10,28,0.50,0.50,NA,NA,NA,NA,NA,NA,370.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39143,1999-02-10,1999,2,10,0.50,0.50,NA,NA,NA,NA,NA,NA,520.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39144,1999-05-25,1999,5,25,0.50,0.50,NA,NA,NA,NA,NA,NA,325.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39145,1999-08-31,1999,8,31,0.50,0.50,NA,NA,NA,NA,NA,NA,80.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,39146,1999-11-01,1999,11,1,0.50,0.50,NA,NA,NA,NA,NA,NA,125.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29403,2000-02-08,2000,2,8,0.50,0.50,NA,NA,NA,NA,NA,NA,270.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29404,2000-05-15,2000,5,15,0.50,0.50,NA,NA,NA,NA,NA,NA,305.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29405,2000-08-15,2000,8,15,0.50,0.50,NA,NA,NA,NA,NA,NA,195.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29406,2000-10-26,2000,10,26,0.50,0.50,NA,NA,NA,NA,NA,NA,250.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29407,2001-02-08,2001,2,8,0.50,0.50,NA,NA,NA,NA,NA,NA,730.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29408,2001-05-16,2001,5,16,0.50,0.50,NA,NA,NA,NA,NA,NA,320.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29409,2001-08-01,2001,8,1,0.50,0.50,NA,NA,NA,NA,NA,NA,180.00
Ymsen,147,SE650398-139136,6500984,438132,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Mariestad,WA42884377,WA42884377,29410,2001-11-05,2001,11,5,0.50,0.50,NA,NA,NA,NA,NA,NA,310.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39147,1995-08-15,1995,8,15,2.00,2.00,NA,NA,NA,NA,NA,NA,40.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39149,1996-02-27,1996,2,27,2.00,2.00,NA,NA,NA,NA,NA,NA,45.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39151,1996-08-13,1996,8,13,0.50,0.50,NA,NA,NA,NA,NA,NA,45.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39153,1997-02-25,1997,2,25,0.50,0.50,NA,NA,NA,NA,NA,NA,220.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39155,1997-08-11,1997,8,11,0.50,0.50,NA,NA,NA,NA,NA,NA,80.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39157,1998-02-24,1998,2,24,0.50,0.50,NA,NA,NA,NA,NA,NA,490.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39158,1998-05-04,1998,5,4,0.50,0.50,NA,NA,NA,NA,NA,NA,125.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39159,1998-08-11,1998,8,11,0.50,0.50,NA,NA,NA,NA,NA,NA,30.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39160,1998-11-10,1998,11,10,0.50,0.50,NA,NA,NA,NA,NA,NA,60.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39161,1999-04-14,1999,4,14,0.50,0.50,NA,NA,NA,NA,NA,NA,140.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39162,1999-08-03,1999,8,3,0.50,0.50,NA,NA,NA,NA,NA,NA,50.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,39163,1999-10-14,1999,10,14,0.50,0.50,NA,NA,NA,NA,NA,NA,50.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29450,2000-02-10,2000,2,10,0.50,0.50,NA,NA,NA,NA,NA,NA,170.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29451,2000-04-17,2000,4,17,0.50,0.50,NA,NA,NA,NA,NA,NA,95.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29452,2000-08-08,2000,8,8,0.50,0.50,NA,NA,NA,NA,NA,NA,50.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29453,2000-10-10,2000,10,10,0.50,0.50,NA,NA,NA,NA,NA,NA,55.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29454,2001-02-27,2001,2,27,0.50,0.50,NA,NA,NA,NA,NA,NA,295.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29455,2001-04-19,2001,4,19,0.50,0.50,NA,NA,NA,NA,NA,NA,250.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29456,2001-08-14,2001,8,14,0.50,0.50,NA,NA,NA,NA,NA,NA,40.00
Ekholmssjön,148,SE663907-156927,6638162,614324,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Heby,WA38386938,WA38386938,29457,2001-10-16,2001,10,16,0.50,0.50,NA,NA,NA,NA,NA,NA,35.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39164,1996-08-27,1996,8,27,0.50,0.50,NA,NA,NA,NA,NA,NA,230.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39166,1997-03-24,1997,3,24,0.50,0.50,NA,NA,NA,NA,NA,NA,210.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39167,1997-08-27,1997,8,27,0.50,0.50,NA,NA,NA,NA,NA,NA,230.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39169,1998-03-11,1998,3,11,0.50,0.50,NA,NA,NA,NA,NA,NA,185.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39170,1998-08-11,1998,8,11,0.50,0.50,NA,NA,NA,NA,NA,NA,310.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39171,1999-03-15,1999,3,15,0.50,0.50,NA,NA,NA,NA,NA,NA,325.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39172,1999-05-19,1999,5,19,0.50,0.50,NA,NA,NA,NA,NA,NA,295.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39173,1999-08-25,1999,8,25,0.50,0.50,NA,NA,NA,NA,NA,NA,215.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,39174,1999-10-06,1999,10,6,0.50,0.50,NA,NA,NA,NA,NA,NA,210.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29498,2000-03-22,2000,3,22,1.00,1.00,NA,NA,NA,NA,NA,NA,205.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29499,2000-05-10,2000,5,10,2.00,2.00,NA,NA,NA,NA,NA,NA,220.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29500,2000-08-17,2000,8,17,0.50,0.50,NA,NA,NA,NA,NA,NA,345.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29501,2000-09-28,2000,9,28,0.50,0.50,NA,NA,NA,NA,NA,NA,325.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29502,2001-02-02,2001,2,2,0.50,0.50,NA,NA,NA,NA,NA,NA,195.00
Ögerträsket,149,SE712246-170866,7123130,747661,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västerbottens län,Umeå,WA89985235,WA89985235,29504,2001-08-14,2001,8,14,0.50,0.50,NA,NA,NA,NA,NA,NA,245.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39197,1997-08-20,1997,8,20,0.50,0.50,NA,NA,NA,NA,NA,NA,85.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39199,1998-03-16,1998,3,16,1.00,1.00,NA,NA,NA,NA,NA,NA,100.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39201,1998-08-27,1998,8,27,0.50,0.50,NA,NA,NA,NA,NA,NA,90.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39202,1998-10-27,1998,10,27,0.50,0.50,NA,NA,NA,NA,NA,NA,95.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39203,1999-02-10,1999,2,10,0.50,0.50,NA,NA,NA,NA,NA,NA,175.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39204,1999-05-25,1999,5,25,0.50,0.50,NA,NA,NA,NA,NA,NA,115.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39205,1999-08-31,1999,8,31,0.50,0.50,NA,NA,NA,NA,NA,NA,120.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,39206,1999-11-01,1999,11,1,0.50,0.50,NA,NA,NA,NA,NA,NA,100.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29613,2000-02-08,2000,2,8,0.50,0.50,NA,NA,NA,NA,NA,NA,95.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29614,2000-05-15,2000,5,15,0.50,0.50,NA,NA,NA,NA,NA,NA,80.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29615,2000-08-15,2000,8,15,0.50,0.50,NA,NA,NA,NA,NA,NA,95.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29616,2000-10-25,2000,10,25,0.50,0.50,NA,NA,NA,NA,NA,NA,75.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29617,2001-02-15,2001,2,15,0.50,0.50,NA,NA,NA,NA,NA,NA,80.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29618,2001-05-16,2001,5,16,0.50,0.50,NA,NA,NA,NA,NA,NA,110.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29619,2001-08-01,2001,8,1,0.50,0.50,NA,NA,NA,NA,NA,NA,170.00
Svartsjön,152,SE651609-140839,6513292,455007,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västra Götalands län,Töreboda,WA35901648,WA99815341,29620,2001-11-05,2001,11,5,0.50,0.50,NA,NA,NA,NA,NA,NA,90.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39208,1997-08-12,1997,8,12,0.50,0.50,NA,NA,NA,NA,NA,NA,285.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39210,1998-02-18,1998,2,18,0.50,0.50,NA,NA,NA,NA,NA,NA,355.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39211,1998-05-27,1998,5,27,1.50,1.50,NA,NA,NA,NA,NA,NA,265.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39212,1998-08-11,1998,8,11,0.50,0.50,NA,NA,NA,NA,NA,NA,255.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39213,1998-10-20,1998,10,20,0.50,0.50,NA,NA,NA,NA,NA,NA,375.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39214,1999-03-02,1999,3,2,0.70,0.70,NA,NA,NA,NA,NA,NA,380.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39215,1999-04-14,1999,4,14,0.50,0.50,NA,NA,NA,NA,NA,NA,310.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39216,1999-08-12,1999,8,12,0.50,0.50,NA,NA,NA,NA,NA,NA,280.00
Ämten,153,SE661206-147901,6610066,524431,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Örebro län,Lindesberg,WA43691040,WA43691040,39217,1999-10-14,1999,10,14,0.50,0.50,NA,NA,NA,NA,NA,NA,295.00
